user_id,failed_payments_90d
0020-INWCK,0
7089-RKVSZ,1
2683-JXWQQ,1
9548-ZMVTX,0
8739-XNIKG,0
9755-JHNMN,1
3981-QSVQI,0
2789-HQBOU,0
9424-CMPOG,0
5067-WJEUN,1
3450-WXOAT,1
9251-WNSOD,0
6974-DAFLI,0
2616-UUTFK,1
7064-JHXCE,0
5103-MHMHY,0
7989-AWGEH,0
4373-VVHQL,2
4559-UWIHT,1
7268-IGMFD,0
1846-XWOQN,1
0235-KGSLC,0
6650-BWFRT,1
9570-KYEUA,0
6993-YGFJV,0
2712-SYWAY,0
0730-BGQGF,0
5498-IBWPI,0
9101-NTIXF,1
0013-SMEOE,0
9314-QDMDW,0
9308-ANMVE,0
2884-GBPFB,0
3757-NJYBX,1
3413-DHLPB,0
7649-PHJVR,0
6114-TCFID,2
3787-TRIAL,1
2573-GYRUU,0
5156-UMKOW,0
1247-QBVSH,0
6734-GMPVK,0
9822-OAOVB,0
6161-ERDGD,0
1226-JZNKR,0
7318-EIVKO,0
3771-PZOBW,0
5136-KCKGI,0
8231-BSWXX,0
6486-LHTMA,1
4083-BFNYK,0
3722-WPXTK,0
7389-KBFIT,0
7176-WIONM,0
5141-ZUVBH,0
1089-HDMKP,0
7623-HKYRK,1
0310-SUCIN,1
5197-PYEPU,0
2929-ERCFZ,1
7548-SEPYI,0
8835-VSDSE,0
6619-RPLQZ,1
3275-RHRNE,0
3503-TYDAY,2
6901-GOGZG,0
1623-NLDOT,0
7021-XSNYE,0
9621-OUPYD,0
9898-KZQDZ,0
8982-NHAVY,0
4307-KWMXE,0
0141-YEAYS,1
2450-ZKEED,0
3694-DELSO,0
3893-JRNFS,0
9603-OAIHC,0
1133-KXCGE,0
5236-PERKL,0
0142-GVYSN,0
1049-FYSYG,0
7854-FOKSF,0
2519-FAKOD,0
8406-LNMHF,0
1821-BUCWY,0
8263-JQAIK,0
0023-UYUPN,0
8314-DPQHL,0
1465-WCZVT,0
9481-SFCQY,0
6360-SVNWV,0
0567-GGCAC,0
7089-IVVAZ,0
8884-MRNSU,0
2171-UDMFD,2
9050-IKDZA,0
2205-YMZZJ,0
9802-CAQUT,0
1254-IZEYF,0
0187-WZNAB,1
9492-TOKRI,1
1475-VWVDO,1
9221-OTIVJ,0
1357-MVDOZ,1
7602-MVRMB,0
3325-FUYCG,0
5908-QMGOE,1
1197-BVMVG,0
5406-KGRMX,1
8481-YYXWG,0
5968-HYJRZ,0
5198-EFNBM,0
7516-GMHUV,0
7140-ADSMJ,0
2230-XTUWL,0
7706-YLMQA,0
2585-KTFRE,0
7994-UYIVZ,0
2609-IAICY,0
1740-CSDJP,0
7717-BICXI,0
6559-RAKOZ,0
2636-OHFMN,0
4716-MRVEN,1
2143-LJULT,0
1323-OOEPC,0
3200-MNQTF,0
6164-HXUGH,0
5630-IXDXV,0
0320-DWVTU,0
9135-MGVPY,0
1212-GLHMD,0
7878-JGDKK,0
1088-AUUZZ,0
0397-GZBBC,1
6614-YWYSC,0
9588-OZDMQ,0
7641-EUYET,0
6476-EPYZR,0
9921-ZVRHG,0
1174-FGIFN,0
6620-HVDUJ,1
4701-MLJPN,1
1032-MAELW,0
7641-TQFHN,0
1552-TKMXS,0
9206-GVPEQ,0
8622-ZLFKO,0
1596-BBVTG,0
6188-UXBBR,0
2333-KWEWW,0
5702-SKUOB,0
1134-YWTYF,0
6061-GWWAV,0
0679-TDGAK,0
6585-WCEWR,0
9067-YGSCA,0
9067-SQTNS,0
8433-WXGNA,0
1776-SPBWV,0
8735-SDUFN,1
9668-PUGNU,0
9405-GPBBG,0
1926-QUZNN,1
3707-GNWHM,0
7016-NVRIC,0
5829-NVSQN,1
9565-AXSMR,1
8922-LIEGH,0
8869-LIHMK,2
8245-UMPYT,0
5186-SAMNZ,0
0447-RXSGD,0
4927-WWOOZ,0
5788-YPOEG,0
5373-SFODM,0
0661-KBKPA,0
9081-WWXKP,0
0784-ZQJZX,0
3133-PZNSR,0
5766-ZJYBB,0
8931-GJJIQ,1
4277-PVRAN,0
0022-TCJCI,0
0722-SVSFK,1
3612-YVGSJ,0
9825-YCXWZ,0
5397-NSKQG,0
8565-HBFNN,0
2000-DHJUY,0
0203-HHYIJ,0
8670-ERCJH,0
7758-UJWYS,0
2050-ONYDQ,0
7055-JCGNI,0
0739-UUAJR,0
4826-DXMUP,0
0952-KMEEH,0
7285-KLOTR,0
0654-PQKDW,0
7175-NTIXE,0
7963-SHNDT,1
9796-BPKIW,0
0188-GWFLE,1
8129-GMVGI,0
2882-DDZPG,0
3547-LQRIK,0
9137-NOQKA,0
5843-TTHGI,1
1849-RJYIG,0
8868-GAGIO,1
4061-UKJWL,1
5380-XPJNZ,0
8263-QMNTJ,0
8178-EYZUO,0
3230-JCNZS,0
0277-ORXQS,0
5130-IEKQT,1
3230-WYKIR,0
7996-BPXHY,0
3227-WLKLI,0
0407-BDJKB,0
2266-FUBDZ,0
8237-ULIXL,0
9600-UDOPK,0
8216-AZUUZ,0
9153-BTBVV,1
4074-SJFFA,1
3269-ATYWD,0
5186-PEIZU,0
1074-AMIOH,0
4910-GMJOT,0
0354-WYROK,0
4361-FEBGN,0
7748-UMTRK,1
0380-ZCSBI,0
7145-FEJWU,0
6463-MVYRY,0
3969-JQABI,0
9624-EGDEQ,0
1051-EQPZR,0
5849-ASHZJ,0
5780-INQIK,0
7576-OYWBN,1
4526-ZJJTM,1
8384-FZBJK,1
3750-RNQKR,0
0962-CQPWQ,1
3096-YXENJ,0
1265-BCFEO,0
5837-LXSDN,0
5945-AZYHT,0
8325-QRPZR,0
6384-VMJHP,0
2262-SLNVK,0
7730-CLDSV,0
1135-HIORI,0
0164-APGRB,0
6481-ESCNL,1
1790-NESIO,0
1550-EENBN,0
5539-TMZLF,0
4323-SADQS,0
4446-BZKHU,0
5202-IVJNU,0
5976-JCJRH,0
8198-RKSZG,0
0137-OCGAB,0
3351-NQLDI,1
9297-EONCV,0
7593-JNWRU,1
4588-YBNIB,0
1069-QJOEE,0
3336-JORSO,1
7799-DSEWS,1
8766-PAFNE,0
5315-CKEQK,0
3130-ICDUP,0
0820-FNRNX,0
0880-FVFWF,0
4611-ANLQC,0
4213-HKBJO,0
2792-LSHWX,0
5028-GZLDO,0
0014-BMAQU,0
6861-XWTWQ,0
9018-PCIOK,0
4837-QUSFT,0
6877-TJMBR,0
9953-ZMKSM,0
0907-HQNTS,0
7665-NKLAV,0
6769-DCQLI,2
2433-KMEAS,0
4391-LNRXK,0
8250-ZNGGW,0
2195-ZRVAX,0
3550-SAHFP,0
2011-TRQYE,0
8562-GHPPI,0
5893-PYOLZ,0
4986-MXSFP,0
6131-FOYAS,1
3027-YNWZU,1
5609-IMCGG,0
4873-ILOLJ,0
4727-MCYZG,0
9481-WHGWY,1
2725-KXXWT,1
9565-DJPIB,0
4328-VUFWD,0
3301-LSLWQ,0
7473-ZBDSN,0
3166-PNEOF,1
5639-NTUPK,0
8780-YRMTT,0
8348-HFYIV,1
5140-FOMCQ,0
6242-SGYTS,0
8166-ORCHU,1
8414-OOEEL,0
8454-AATJP,1
6849-WLEYG,0
4659-NZRUF,0
4531-AUZNK,0
4191-XOVOM,0
2150-OEGBV,0
8429-XIBUM,1
1855-CFULU,0
4878-BUNFV,0
1872-EBWSC,0
2608-BHKFN,0
7026-YMSBE,1
7341-LXCAF,0
6997-UVGOX,0
9674-EHPPG,0
9462-MJUAW,0
8128-YVJRG,0
5440-VHLUL,1
5781-BKHOP,0
4283-FUTGF,0
5213-TWWJU,0
1569-TTNYJ,1
8628-MFKAX,0
2397-BRLOM,0
7629-WIXZF,0
5445-GLVOT,0
3976-HXHCE,0
2466-NEJOJ,0
0254-KCJGT,0
5472-CVMDX,0
6461-SZMCV,0
8150-QUDFX,0
9508-ILZDG,0
2346-DJQTB,1
1697-LYYYX,0
1942-OQFRW,1
4749-VFKVB,0
9640-ZSLDC,0
4231-LZUYM,0
7598-UAASY,0
7938-OUHIO,0
8510-AWCXC,0
6128-AQBMT,0
3594-BDSOA,0
0431-APWVY,0
5133-VRSAB,0
5996-DAOQL,0
6838-YAUVY,0
0484-JPBRU,0
7883-ROJOC,0
0244-LGNFY,0
7274-CGTOD,0
4295-YURET,0
3426-NIYYL,0
8225-BTJAU,0
4635-EJYPD,0
1866-ZSLJM,0
4636-TVXVG,0
4236-UJPWO,0
9392-XBGTD,0
3387-VATUS,0
6402-SSEJG,0
1143-NMNQJ,0
1169-SAOCL,1
1110-KYLGQ,0
9929-PLVPA,0
3518-PZXZQ,1
2371-JUNGC,0
7693-QPEFS,1
0924-BJCRC,0
5074-FBGHB,1
2351-BKRZW,0
4455-BFSPD,0
0415-MOSGF,0
1724-BQUHA,1
3948-KXDUF,0
2323-ARSVR,1
0815-MFZGM,0
4826-XTSOH,0
5480-XTFFL,1
8295-FHIVV,0
2495-INZWQ,0
9086-YJYXS,1
1179-INLAT,0
7909-FIOIY,0
4139-SUGLD,0
6857-VWJDT,1
6351-SCJKT,0
5468-BPMMO,0
5624-BQSSA,0
0197-PNKNK,0
2439-QKJUL,0
1194-SPVSP,0
9534-NSXEM,0
2408-WITXK,0
8929-KSWIH,0
2250-IVBWA,0
1810-MVMAI,0
9506-UXUSK,0
1229-RCALF,1
3572-UOLYZ,0
1429-UYJSV,0
5577-OTWWW,1
6100-QQHEB,0
6366-XIVKZ,0
3470-OBUET,0
2770-NSVDG,1
9375-MHRRS,0
2634-HCZGT,0
7503-QQRVF,0
4860-YZGZM,0
6599-GZWCM,0
2691-NZETQ,0
4404-HIBDJ,0
5533-NHFRF,0
7037-MTYVW,0
4760-THGOT,0
7295-JOMMD,0
4016-BJKTZ,1
6584-VQMYT,0
9838-BFCQT,0
2790-XUYMV,0
0581-MDMPW,0
5013-SBUIH,0
1023-BQXZE,1
9163-GHAYE,0
3904-UKFRE,0
5353-WILCI,0
0709-TVGUR,0
0058-EVZWM,1
6023-YEBUP,1
7209-JCUDS,0
7009-PCARS,1
0519-DRGTI,0
1017-FBQMM,1
3001-CBHLQ,0
1985-MBRYP,1
6158-DWPZT,0
9372-TXXPS,0
3259-QMXUN,0
1015-JPFYW,1
6645-MXQJT,0
4360-QRAVE,0
8433-WPJTV,0
5804-JMYIO,0
3763-GCZHZ,0
6484-LATFU,1
7599-NTMDP,0
0772-GYEQQ,0
0536-ACXIP,0
0936-NQLJU,0
4831-EOBFE,0
1575-KRZZE,0
3251-YMVWZ,1
4102-OQUPX,0
9170-GYZJC,1
4884-LEVMQ,0
8857-CUPFQ,0
7610-TVOPG,0
3638-DIMPH,0
1845-ZLLIG,1
8559-WNQZS,0
3999-QGRJH,0
1699-UOTXU,0
2454-RPBRZ,0
0635-WKOLD,0
5993-JSUWV,1
4518-FZBSX,1
5387-ASZNZ,0
6988-CJEYV,0
2002-MZHWP,0
3097-FQTVJ,0
5465-BUBFA,1
7299-GNVPL,0
9743-DQKQW,0
1215-VFYVK,0
9371-BITHB,1
2265-CYWIV,0
9093-FPDLG,0
0541-FITGH,0
6985-HAYWX,1
7508-KBIMB,0
6838-HVLXG,0
2277-DJJDL,0
1897-OKVMW,0
5485-ITNPC,0
0233-FTHAV,0
4644-PIZRT,0
8922-NPKBJ,0
2740-TVLFN,0
7771-CFQRQ,0
9512-PHSMG,1
6963-EZQEE,0
2452-KDRRH,0
2004-OCQXK,0
5027-QPKTE,0
4146-SVFUD,0
1564-HJUVY,0
3617-XLSGQ,0
7517-LDMPS,0
7244-KXYZN,0
5226-NOZFC,0
2672-HUYVI,0
1400-WIVLL,0
7508-MYBOG,0
8148-NLEGT,0
0148-DCDOS,2
8347-GDTMP,0
9992-RRAMN,0
6746-WAUWT,0
0310-MVLET,0
0428-IKYCP,2
4550-VBOFE,0
2187-PKZAY,0
4003-OCTMP,0
6652-YFFJO,0
7225-IILWY,0
5248-RPYWW,0
7923-IYJWY,0
3170-GWYKC,0
5696-QURRL,0
7409-KIUTL,0
9830-ECLEN,1
1732-VHUBQ,0
0495-RVCBF,0
2668-TZSPS,0
7854-EDSSA,0
8869-TORSS,2
7446-SFAOA,0
9522-ZSINC,0
8234-GSZYK,0
6505-OZNPG,1
6164-HAQTX,0
0679-IDSTG,0
7765-LWVVH,0
1658-TJVOA,0
0953-LGOVU,0
2115-BFTIW,0
4692-NNQRU,1
7742-MYPGI,0
0611-DFXKO,0
7780-OTDSO,1
9619-GSATL,0
5622-UEJFI,1
9747-DDZOS,0
0674-DGMAQ,1
6203-HBZPA,0
0484-FFVBJ,0
0301-FIDRB,0
4139-JPIAM,1
2181-TIDSV,0
2761-XECQW,0
1936-CZAKF,1
9453-PATOS,1
0564-JJHGS,0
3348-CFRNX,0
4402-FTBXC,0
1428-GTBJJ,0
2931-XIQBR,0
0106-UGRDO,0
5542-TBBWB,0
1930-QPBVZ,1
2606-PKWJB,0
5322-ZSMZY,0
8059-UDZFY,0
7740-BTPUX,0
5220-AGAAX,0
0208-BPQEJ,0
9435-JMLSX,0
3352-ALMCK,0
5312-IRCFR,1
5294-IMHHT,0
8802-UNOJF,0
6313-GIDIT,0
6176-YJWAS,1
5310-NOOVA,0
4526-EXKKN,0
5311-IHLEI,1
3987-KQDDU,0
3404-JNXAX,1
5131-PONJI,0
2845-AFFTX,0
3489-VSFRD,0
3345-JHUEO,0
5815-HGGHV,0
5260-UMPWX,0
2249-YPRNG,0
7410-YTJIK,0
4626-GYCZP,0
5649-RXQTV,0
2674-MIAHT,0
2576-HXMPA,0
7587-AOVVU,0
5590-BYNII,0
6898-MDLZW,0
3237-AJGEH,1
4707-YNOQA,0
9357-UJRUN,0
1591-NFNLQ,0
8648-PFRMP,0
7663-CUXZB,0
0258-NOKBL,0
1163-VIPRI,1
2815-CPTUL,0
9348-ROUAI,0
9443-JUBUO,0
0596-BQCEQ,0
1481-ZUWZA,0
3043-TYBNO,0
4830-FAXFM,0
5906-BFOZT,0
2960-NKRSO,0
8996-ZROXE,1
5598-IKHQQ,1
0397-ZXWQF,2
5266-PFRQK,0
4674-HGNUA,0
6765-MBQNU,1
9786-IJYDL,0
1303-SRDOK,0
3769-MHZNV,0
6295-OSINB,0
3308-MHOOC,0
2309-OSFEU,0
2207-QPJED,0
4177-JPDFU,0
2239-CFOUJ,0
8046-DNVTL,0
2209-XADXF,0
6620-JDYNW,1
1891-FZYSA,0
4770-UEZOX,0
1038-RQOST,0
7613-LLQFO,0
4568-TTZRT,0
9513-DXHDA,0
2640-PMGFL,0
3801-HMYNL,0
0516-QREYC,0
9685-WKZGT,0
6022-UGGSO,0
8084-OIVBS,0
8896-BQTTI,0
3865-QBWSJ,0
3352-RICWQ,0
2160-GPFXD,0
2065-MMKGR,0
5857-TYBCJ,0
1498-NHTLT,1
4484-CGXFK,0
1402-PTHGN,0
4176-RELJR,0
6214-EDAKZ,0
5199-FPUSP,0
6377-KSLXC,0
1796-JANOW,1
0238-WHBIQ,0
8735-NBLWT,1
6651-RLGGM,0
6127-ISGTU,0
1614-JBEBI,0
8740-XLHDR,0
1208-DNHLN,0
1761-AEZZR,1
3923-CSIHK,0
5696-EXCYS,0
5795-KTGUD,1
7120-RFMVS,0
7924-GJZFI,0
4702-HDRKD,0
8512-WIWYV,0
5897-ZYEKH,0
5456-ITGIC,0
7317-GGVPB,0
1406-PUQVY,0
1322-AGOQM,0
3677-IYRBF,0
5692-FPTAH,1
9114-AAFQH,0
8715-KKTFG,0
1550-LOAHA,0
1728-BQDMA,0
0268-QKIWO,0
0876-WDUUZ,0
5117-ZSMHQ,0
5151-HQRDG,0
0960-HUWBM,0
6465-GSRCL,0
0617-FHSGK,0
0263-FJTQO,0
7319-ZNRTR,0
2858-MOFSQ,0
7503-EPSZW,0
7089-XXAYG,2
8118-LSUEL,0
8070-AAWZP,0
1666-JXLKU,0
7855-DIWPO,1
5133-POWUA,0
5652-MSDEY,0
7005-CCBKV,0
1810-BOHSY,0
1784-BXEFA,0
7351-MHQVU,0
9224-VTYID,0
9500-IWPXQ,0
5762-TJXGK,0
4504-YOULA,0
5569-IDSEY,0
4250-FDVOU,0
7284-ZZLOH,0
5277-ZLOOR,0
2141-RRYGO,0
1777-JYQPJ,0
6376-GAHQE,0
3401-URHDA,0
1599-EAHXY,0
8631-XVRZL,1
5052-PNLOS,0
3853-LYGAM,0
6979-ZNSFF,0
5751-USDBL,1
5680-LQOGP,0
2386-LAHRK,0
8189-DUKMV,0
6032-IGALN,0
9931-DCEZH,0
1898-JSNDC,0
0315-LVCRK,0
3911-RSNHI,0
2410-CIYFZ,1
4248-HCETZ,0
5505-OVWQW,0
7271-AJDTL,0
1867-TJHTS,0
0516-WJVXC,0
9174-FKWZE,0
6860-YRJZP,0
4429-WYGFR,0
2817-LVCPP,1
5038-ETMLM,0
5056-FIMPT,0
4521-WFJAI,1
6569-KTMDU,0
8809-RIHDD,0
8809-XKHMD,1
0396-YCHWO,0
0867-LDTTC,0
4822-NGOCH,0
9391-DXGGG,0
9844-FELAJ,0
2122-SZZZD,1
5307-DZCVC,0
3148-AOIQT,0
8679-JOEVF,0
8395-ETZKQ,1
6692-YQHXC,1
3889-VWBID,0
5222-JCXZT,0
9754-CLVZW,0
1432-FPAXX,0
2739-CCZMB,0
7080-TNUWP,0
0496-AHOOK,0
8336-TAVKX,1
2468-SJFLM,1
3181-VTHOE,2
7168-HDQHG,0
4803-AXVYP,1
3884-HCSWG,0
4567-AKPIA,0
5077-DXTCG,0
1142-WACZW,0
7901-HXJVA,1
5649-ANRML,0
4892-VLANZ,0
5924-IFQTT,0
7968-QUXNS,0
2919-HBCJO,0
4236-XPXAV,0
8903-WMRNW,1
2452-SNHFZ,1
3629-WEAAM,0
6029-CSMJE,0
7993-NQLJE,1
9909-DFRJA,0
9099-FTUHS,1
0581-BXBUB,0
4962-CHQPW,0
9467-ROOLM,0
3030-YZADT,0
7410-KTVFV,0
5150-ITWWB,0
2253-KPMNB,1
1345-ZUKID,0
6429-SHBCB,0
9281-OFDMF,0
2603-HVKCG,0
1834-WULEG,1
9097-ZUBYC,0
5148-ORICT,0
4893-GYUJU,0
4578-PHJYZ,0
7272-QDCKA,0
8908-SLFCJ,0
8393-DLHGA,0
9766-HGEDE,0
6968-MHOMU,1
7395-IGJOS,1
5044-XDPYX,0
1814-WFGVS,0
2834-SPCJV,0
3721-WKIIL,1
6734-CKRSM,0
1265-ZFOSD,1
6568-POCUI,0
7890-VYYWG,0
5197-LQXXH,1
9907-SWKKF,1
3457-PQBYH,0
7682-AZNDK,0
0587-DMGBH,0
5384-ZTTWP,0
3745-HRPHI,0
7636-OWBPG,0
1231-YNDEK,0
1407-DIGZV,1
6397-JNZZG,0
0570-BFQHT,0
4393-OBCRR,0
3523-QRQLL,1
8564-LDKFL,0
3696-DFHHB,0
0895-DQHEW,0
4717-GHADL,0
5501-TVMGM,0
5879-HMFFH,0
6772-WFQRD,0
3810-DVDQQ,0
6972-SNKKW,1
3694-GLTJM,0
8550-XSXUQ,0
8149-RSOUN,0
9055-MOJJJ,0
4359-INNWN,0
0585-EGDDA,0
4032-RMHCI,0
0549-CYCQN,1
3481-JHUZH,1
7250-EQKIY,1
3594-IVHJZ,2
6869-FGJJC,0
3896-ZVNET,0
8205-VSLRB,0
5960-MVTUK,0
6817-WTYHE,1
3082-VQXNH,1
4013-UBXWQ,0
4931-TRZWN,0
0750-EKNGL,0
7669-LCRSD,0
3567-PQTSO,1
5519-NPHVG,0
8043-PNYSD,0
9938-EKRGF,0
2703-AMTUL,0
0928-JMXNP,1
8173-RXAYP,0
4825-XJGDM,0
5402-HTOTQ,1
6734-JDTTV,0
7850-THJMU,0
3890-RTCMS,0
8849-GYOKR,0
3148-BLQJT,0
3717-FDJFU,0
3665-JATSN,0
7966-YOTQW,0
0461-CVKMU,1
8806-EAGWC,2
8853-TZDGH,0
7779-LGOVN,0
4324-BZCKL,0
6924-TDGMT,0
9710-ZUSHQ,0
1536-YHDOE,0
8123-QBNAZ,1
3629-ZNKXA,0
4827-LTQRJ,0
7711-YIJWC,0
5482-VXSXJ,0
7365-BVCJH,0
9620-ENEJV,0
4183-WCSEP,0
2378-YIZKA,0
5498-TXHLF,0
0689-DSXGL,1
6818-DJXAA,1
9722-UJOJR,0
0464-WJTKO,0
8902-ZEOVF,0
6778-EICRF,0
2662-NNTDK,1
4132-KALRO,0
3902-FOIGH,0
6772-KSATR,0
7112-OPOTK,0
2874-YXVVA,0
1245-HARPS,0
4210-QFJMF,0
4323-ELYYB,0
4293-ETKAP,0
6064-PUPMC,0
6504-VBLFL,0
6322-PJJDJ,1
0330-BGYZE,1
1085-LDWAM,0
7586-ZATGZ,0
7197-VOJMM,1
3318-OSATS,0
5828-AVIPD,2
1843-TLSGD,0
9626-VFRGG,0
7075-BNDVQ,0
9143-CANJF,1
7284-BUYEC,1
2041-JIJCI,0
1086-LXKFY,1
4900-MSOMT,0
2229-VWQJH,0
9194-GFVOI,0
1336-EZFZY,0
4282-MSACW,1
1403-LKLIK,0
2636-ALXXZ,0
7774-OJSXI,0
7786-WBJYI,0
0136-IFMYD,0
5144-TVGLP,0
9643-AVVWI,0
0253-ZTEOB,0
2706-QZIHY,0
6061-PQHMK,0
9885-CSMWE,0
6137-MFAJN,0
9122-UMROB,0
4232-JGKIY,0
2402-TAIRZ,0
9659-ZTWSM,0
9139-TWBAS,1
6685-GBWJZ,1
5016-ETTFF,0
3866-MDTUB,0
2195-VVRJF,0
3913-RDSJZ,0
8058-JMEQO,0
4203-QGNZA,0
5043-TRZWM,0
0697-ZMSWS,2
7657-DYEPJ,0
9494-BDNNC,0
1640-PLFMP,0
5366-OBVMR,0
8276-MQBYC,0
7644-OMVMY,0
7593-XFKDI,0
4573-JKNAE,0
0337-CNPZE,0
9817-APLHW,0
8380-MQINP,0
0840-DFEZH,0
1513-XNPPH,0
8690-ZVLCL,0
6015-VVHHE,1
1125-SNVCK,1
0384-LPITE,0
4616-EWBNJ,0
6347-DCUIK,0
1335-HQMKX,0
2545-EBUPK,0
6923-AQONU,0
2172-EJXVF,0
0897-FEGMU,0
7663-RGWBC,0
1120-BMWUB,0
9124-LHCJQ,0
4536-PLEQY,0
7029-IJEJK,0
8871-JLMHM,0
2235-ZGKPT,0
3891-PUQOD,0
5447-VYTKW,0
3623-FQBOX,0
0689-NKYLF,0
8659-HDIYE,0
3658-KIBGF,0
3474-BAFSJ,0
5519-YLDGW,0
3865-ZFZIB,0
1855-AGAWH,0
7109-CQYUZ,0
1370-GGAWX,0
4680-KUTAJ,0
5307-UVGNB,0
4946-EDSEW,0
2883-ILGWO,0
2516-VQRRV,0
7580-UGXNC,0
3642-BYHDO,1
9629-NHXFW,0
2696-RZVZW,0
5766-FTRTS,0
0396-HUJBP,0
5178-LMXOP,0
8879-ZKJOF,0
6285-FTQBF,0
8185-UPYBR,0
4585-HETAI,0
7526-BEZQB,0
1474-JUWSM,0
3530-CRZSB,0
8498-XXGWA,0
9617-INGJY,0
0621-TSSMU,0
7234-KMNRQ,0
7636-PEPNS,0
4683-WYDOU,0
9052-DHNKM,0
6794-HKIAJ,0
5578-NKCXI,0
1642-HMARX,0
3096-WPXBT,0
8434-PNQZX,1
5950-AAAGJ,0
4299-OPXEJ,1
4951-UKAAQ,0
9618-LFJRU,1
6693-DJWTY,0
0744-GKNGE,0
6447-EGDIV,0
1167-OYZJF,0
2108-YKQTY,0
4806-DXQCE,0
4918-QLLIW,0
7056-IMHCC,1
4854-SSLTN,0
5294-DMSFH,0
4837-PZTIC,0
1625-JAIIY,0
0603-OLQDC,0
3272-VUHPV,0
4176-FXYBO,0
1063-DHQJF,1
8663-UPDGF,0
6719-FGEDO,0
1837-YQUCE,1
2947-DOMLJ,0
4112-LUEIZ,1
0369-ZGOVK,0
4510-HIMLV,0
9919-KNPOO,0
8749-JMNKX,0
7872-BAAZR,0
9391-LMANN,1
2430-USGXP,0
8174-TBVCF,1
1698-XFZCI,0
1877-HKBQX,0
4450-DLLMH,0
0428-AXXLJ,0
2746-DIJLO,0
5955-ERIHD,0
0917-EZOLA,1
3508-VLHCZ,0
4086-ATNFV,1
0468-YRPXN,0
5996-NRVXR,0
3739-YBWAB,1
7047-FWEYA,1
2000-MPKCA,0
9762-YAQAA,0
5949-EBSQK,0
5473-KHBPS,0
0100-DUVFC,0
5397-TUPSH,0
8950-MTZNV,0
0326-VDYXE,0
6773-LQTVT,0
7274-RTAPZ,1
0436-TWFFZ,1
8566-YPRGL,1
0311-UNPFF,0
6609-MXJHJ,0
2669-OIDSD,1
8400-WZICQ,0
3834-XUIFC,1
9576-SYUHJ,0
0410-IPFTY,1
2831-EBWRN,1
9430-NKQLY,0
8414-MYSHR,0
0247-SLUJI,0
9402-ORRAH,0
6483-OATDN,0
1293-HHSHJ,0
4840-ORQXB,0
7599-FKVXZ,0
3982-DQLUS,0
8610-ZIKJJ,0
3756-VNWDH,0
7801-KICAO,0
7673-LPRNY,1
8229-TNIQA,0
6060-QBMGV,1
7339-POGZN,1
2828-SLQPF,0
4465-VDKIQ,0
2921-XWDJH,0
6221-AVQYL,0
2558-BUOZZ,0
9257-AZMTZ,0
0003-MKNFE,0
0975-UYDTX,2
7743-EXURX,0
4682-BLBUC,0
0975-VOOVL,0
5968-VXZLG,0
5569-KGJHX,0
4988-IQIGL,1
5201-FRKKS,0
9799-CAYJJ,0
7730-IUTDZ,0
0426-TIRNE,0
5443-SCMKX,0
8295-KMENE,0
6738-ISCBM,0
9821-BESNZ,1
3678-MNGZX,0
1335-NTIUC,0
2916-BQZLN,0
4558-CGYCZ,0
2368-GAKKQ,0
8710-YGLWG,0
3199-XGZCY,0
3785-KTYSH,0
6814-ZPWFQ,0
4063-EIKNQ,0
6993-YCOBK,0
5206-HPJKM,0
7587-RZNME,0
0748-RDGGM,0
8393-JMVMB,0
5019-GQVCR,0
